id,statename,lganame,wardname,urban,landuse,NDVI,processed_date,geometry_x
443285873,Niger,Agwara,Suteku,No,farmland,0.25383298146707345,2024-03-29,"POLYGON ((4.6119344 10.5894723, 4.6115702 10.5887332, 4.6119251 10.5875122, 4.6124995 10.5887745, 4.6119344 10.5894723))"
443285874,Niger,Agwara,Suteku,No,farmland,0.2357340086694761,2024-03-29,"POLYGON ((4.612308 10.5911157, 4.6118737 10.5908586, 4.6117009 10.5899405, 4.6129338 10.5909045, 4.612308 10.5911157))"
443291297,Niger,Agwara,Suteku,No,farmland,0.21373456790123457,2024-03-29,"POLYGON ((4.6197794 10.5956336, 4.6195515 10.5954882, 4.6195915 10.5953731, 4.6198904 10.5954246, 4.6197794 10.5956336))"
443691743,Niger,Agwara,Suteku,No,farmland,,2024-03-29,"POLYGON ((4.6009125 10.5933009, 4.6008942 10.593267, 4.6009277 10.59325, 4.600946 10.593285, 4.6009125 10.5933009))"
443706064,Niger,Agwara,Suteku,No,farmland,0.22638911459830108,2024-03-29,"POLYGON ((4.604293 10.591722, 4.6049582 10.5905619, 4.6058648 10.5907623, 4.6054464 10.5918591, 4.604293 10.591722))"
443764452,Niger,Agwara,Suteku,No,farmland,0.20894851281591775,2024-03-29,"POLYGON ((4.5994597 10.5832615, 4.5990208 10.582945, 4.599173 10.5820752, 4.5998631 10.5827571, 4.5994597 10.5832615))"
443764453,Niger,Agwara,Suteku,No,farmland,0.26592291081592334,2024-03-29,"POLYGON ((4.599497 10.5781893, 4.5999068 10.5766068, 4.6004506 10.576728, 4.6008265 10.5781196, 4.599497 10.5781893))"
444104692,Niger,Agwara,Suteku,No,farmland,0.1694881066329147,2024-03-29,"POLYGON ((4.6192924 10.6047649, 4.619351 10.6043924, 4.6195204 10.6041077, 4.6197022 10.6042167, 4.6192924 10.6047649))"
444108154,Niger,Agwara,Suteku,No,farmland,0.18872617675803374,2024-03-29,"POLYGON ((4.6325607 10.6224435, 4.6322302 10.618683, 4.6333137 10.6181505, 4.6355129 10.6210079, 4.6325607 10.6224435))"
444108166,Niger,Agwara,Suteku,No,farmland,0.21204501508222692,2024-03-29,"POLYGON ((4.6395039 10.6251556, 4.6390323 10.6246875, 4.640097 10.6240908, 4.6401017 10.624637, 4.6395039 10.6251556))"
444108167,Niger,Agwara,Suteku,No,farmland,0.2007707771942432,2024-03-29,"POLYGON ((4.6375145 10.6253668, 4.6379628 10.6238429, 4.6402465 10.6235262, 4.6403866 10.6238062, 4.6375145 10.6253668))"
444108169,Niger,Agwara,Suteku,No,farmland,0.20375737968739327,2024-03-29,"POLYGON ((4.6344141 10.6269032, 4.6341702 10.6262719, 4.6351703 10.6255846, 4.6354712 10.6260721, 4.6344141 10.6269032))"
444108170,Niger,Agwara,Suteku,No,farmland,0.20708490710035113,2024-03-29,"POLYGON ((4.6368654 10.6249707, 4.6354037 10.6245392, 4.6370476 10.6233367, 4.6373978 10.6237039, 4.6368654 10.6249707))"
444108171,Niger,Agwara,Suteku,No,farmland,0.20726572509504018,2024-03-29,"POLYGON ((4.6346378 10.6256867, 4.634339 10.6251313, 4.6347452 10.6246907, 4.635371 10.6252598, 4.6346378 10.6256867))"
444108172,Niger,Agwara,Suteku,No,farmland,0.2153730656392171,2024-03-29,"POLYGON ((4.6313594 10.6256803, 4.631076 10.6232153, 4.6346069 10.624366, 4.6334114 10.6257893, 4.6313594 10.6256803))"
444109166,Niger,Agwara,Suteku,No,farmland,0.377431906614786,2024-03-29,"POLYGON ((4.6500791 10.6180648, 4.650095 10.6177465, 4.650203 10.6177361, 4.6502145 10.6180222, 4.6500791 10.6180648))"
444109167,Niger,Agwara,Suteku,No,farmland,0.377431906614786,2024-03-29,"POLYGON ((4.650218 10.6179605, 4.6502189 10.617817, 4.6503339 10.6177613, 4.6502817 10.617957, 4.650218 10.6179605))"
444109560,Niger,Agwara,Suteku,No,farmland,0.1869660458013755,2024-03-29,"POLYGON ((4.6507694 10.6382625, 4.6508794 10.637759, 4.6510725 10.6377959, 4.6509733 10.6383073, 4.6507694 10.6382625))"
444109561,Niger,Agwara,Suteku,No,farmland,0.1858143586023349,2024-03-29,"POLYGON ((4.6533646 10.6391976, 4.6534385 10.6377804, 4.6549852 10.63795, 4.6548989 10.6393247, 4.6533646 10.6391976))"
444264218,Niger,Agwara,Suteku,No,farmland,0.22479903179142896,2024-03-29,"POLYGON ((4.588918 10.6510242, 4.5881535 10.6499128, 4.5885244 10.6495038, 4.59018 10.6502773, 4.588918 10.6510242))"
452501405,Niger,Agwara,Suteku,No,farmland,0.17275641025641025,2024-03-29,"POLYGON ((4.6186308 10.6487584, 4.6190571 10.6485655, 4.6191541 10.6488304, 4.6187718 10.6490654, 4.6186308 10.6487584))"
442686194,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.192253942902775,2024-03-29,"POLYGON ((4.6526543 10.6204193, 4.6525689 10.6202475, 4.6527722 10.6201836, 4.6528128 10.6202795, 4.6526543 10.6204193))"
442686195,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.192253942902775,2024-03-29,"POLYGON ((4.6528576 10.6204673, 4.6527925 10.6203554, 4.6528454 10.6203115, 4.6529063 10.6204193, 4.6528576 10.6204673))"
442686196,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.21128697407767177,2024-03-29,"POLYGON ((4.6531787 10.6213624, 4.6530121 10.6211506, 4.6533739 10.6209428, 4.6535365 10.6212025, 4.6531787 10.6213624))"
442688263,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.26683046683046685,2024-03-29,"POLYGON ((4.6536619 10.6214327, 4.6536055 10.6213615, 4.6536404 10.6213325, 4.6536954 10.6214076, 4.6536619 10.6214327))"
442688264,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.26683046683046685,2024-03-29,"POLYGON ((4.6535076 10.62143, 4.6534553 10.6213747, 4.6535881 10.621285, 4.6536297 10.6213233, 4.6535076 10.62143))"
442688265,Kebbi,Yauri,Chulu Gumbi,No,farmland,,2024-03-29,"POLYGON ((4.6534272 10.621343, 4.6534057 10.6213022, 4.65345 10.6212824, 4.6534687 10.6213127, 4.6534272 10.621343))"
442688267,Kebbi,Yauri,Chulu Gumbi,No,farmland,,2024-03-29,"POLYGON ((4.6516052 10.6189203, 4.6515725 10.6188538, 4.6516169 10.6188262, 4.6516613 10.6188905, 4.6516052 10.6189203))"
442688281,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.29202979194981976,2024-03-29,"POLYGON ((4.6477805 10.6168737, 4.6479401 10.6166891, 4.6483491 10.6168447, 4.6481949 10.6169791, 4.6477805 10.6168737))"
442688282,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.24346374930465417,2024-03-29,"POLYGON ((4.6472615 10.6167933, 4.6470751 10.6164637, 4.6477161 10.6166931, 4.6475981 10.6168671, 4.6472615 10.6167933))"
442688286,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.3318087318087318,2024-03-29,"POLYGON ((4.6465333 10.6169264, 4.6462476 10.6164914, 4.6468162 10.6164888, 4.6466446 10.6170319, 4.6465333 10.6169264))"
442688339,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.25256541721637304,2024-03-29,"POLYGON ((4.6451186 10.6180887, 4.6448443 10.6182309, 4.6447129 10.6179646, 4.6450535 10.6178117, 4.6451186 10.6180887))"
442688342,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.2608891220542789,2024-03-29,"POLYGON ((4.6451045 10.6177195, 4.6450576 10.6175824, 4.6451769 10.6175006, 4.6452882 10.6176641, 4.6451045 10.6177195))"
442689794,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.33947013920071845,2024-03-29,"POLYGON ((4.6403534 10.6161527, 4.6404007 10.6158176, 4.6405617 10.6157637, 4.640629 10.616082, 4.6403534 10.6161527))"
442689795,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.33947013920071845,2024-03-29,"POLYGON ((4.6403264 10.6158315, 4.6400503 10.6159428, 4.6397637 10.6158733, 4.6398964 10.6157098, 4.6403264 10.6158315))"
442689796,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.33947013920071845,2024-03-29,"POLYGON ((4.6400822 10.6159133, 4.6401742 10.615922, 4.6401583 10.6160524, 4.6400556 10.616035, 4.6400822 10.6159133))"
442689799,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.2197062423500612,2024-03-29,"POLYGON ((4.6395795 10.6159122, 4.6395517 10.6157669, 4.639638 10.6157457, 4.639675 10.6159001, 4.6395795 10.6159122))"
444109166,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.377431906614786,2024-03-29,"POLYGON ((4.6500791 10.6180648, 4.650095 10.6177465, 4.650203 10.6177361, 4.6502145 10.6180222, 4.6500791 10.6180648))"
444109167,Kebbi,Yauri,Chulu Gumbi,No,farmland,0.377431906614786,2024-03-29,"POLYGON ((4.650218 10.6179605, 4.6502189 10.617817, 4.6503339 10.6177613, 4.6502817 10.617957, 4.650218 10.6179605))"
444255670,Kebbi,Shanga,Kawara,No,farmland,0.15621167309970369,2024-03-29,"POLYGON ((4.4202022 11.0532091, 4.4205334 11.0523628, 4.4220767 11.0532827, 4.421833 11.0536751, 4.4202022 11.0532091))"
444255671,Kebbi,Shanga,Kawara,No,farmland,0.15810519840049217,2024-03-29,"POLYGON ((4.4205959 11.051584, 4.4206209 11.0511302, 4.4210083 11.0511731, 4.4209833 11.0515901, 4.4205959 11.051584))"
444255672,Kebbi,Shanga,Kawara,No,farmland,0.18364828712531853,2024-03-29,"POLYGON ((4.4357289 11.0613001, 4.4353681 11.0591757, 4.4371507 11.0577282, 4.4372356 11.0594985, 4.4357289 11.0613001))"
449493587,Kebbi,Shanga,Kawara,No,farmland,0.2991930926032233,2024-03-29,"POLYGON ((4.5213612 11.0922646, 4.5136418 11.0995554, 4.5094629 11.0955336, 4.5147683 11.0967497, 4.5213612 11.0922646))"
449493588,Kebbi,Shanga,Kawara,No,farmland,0.3009384753458514,2024-03-29,"POLYGON ((4.5230105 11.0964398, 4.5232218 11.0914216, 4.5272397 11.09139, 4.5277976 11.0933641, 4.5230105 11.0964398))"
449493620,Kebbi,Shanga,Kawara,No,farmland,0.21343377432132368,2024-03-29,"POLYGON ((4.5516211 11.0770159, 4.5513946 11.0766721, 4.5521413 11.0762379, 4.5517768 11.0769222, 4.5516211 11.0770159))"
449493621,Kebbi,Shanga,Kawara,No,farmland,0.24127484832381743,2024-03-29,"POLYGON ((4.5468752 11.0801402, 4.5465801 11.0796058, 4.5467545 11.0795295, 4.5470549 11.0799375, 4.5468752 11.0801402))"
449493626,Kebbi,Shanga,Kawara,No,farmland,0.14199722106322618,2024-03-29,"POLYGON ((4.5379087 11.0381881, 4.5423302 11.0375383, 4.542489 11.0406047, 4.538482 11.0431142, 4.5379087 11.0381881))"
449494727,Kebbi,Shanga,Kawara,No,farmland,0.1556845985865107,2024-03-29,"POLYGON ((4.5453109 11.0417899, 4.5426195 11.040505, 4.5437416 11.0362434, 4.5449206 11.0362594, 4.5453109 11.0417899))"
449494729,Kebbi,Shanga,Kawara,No,farmland,0.1526612883864597,2024-03-29,"POLYGON ((4.5414974 11.0525241, 4.5414041 11.0482025, 4.5428847 11.0483447, 4.5424102 11.0525852, 4.5414974 11.0525241))"
449494730,Kebbi,Shanga,Kawara,No,farmland,0.15518596836394705,2024-03-29,"POLYGON ((4.5426111 11.0517406, 4.5427855 11.0504296, 4.5443358 11.050269, 4.5436987 11.0515807, 4.5426111 11.0517406))"
449494732,Kebbi,Shanga,Kawara,No,farmland,0.1867368643456792,2024-03-29,"POLYGON ((4.5431056 11.0483219, 4.5414197 11.0481478, 4.5391781 11.0439722, 4.5419101 11.0432755, 4.5431056 11.0483219))"
449494733,Kebbi,Shanga,Kawara,No,farmland,0.19499137100494138,2024-03-29,"POLYGON ((4.5476599 11.0494168, 4.5468387 11.0468153, 4.5535142 11.0426256, 4.5544574 11.0462327, 4.5476599 11.0494168))"
449494734,Kebbi,Shanga,Kawara,No,farmland,0.22384165876550358,2024-03-29,"POLYGON ((4.5460419 11.0499356, 4.5459362 11.049369, 4.5468306 11.0491056, 4.5468956 11.0496802, 4.5460419 11.0499356))"
449494735,Kebbi,Shanga,Kawara,No,farmland,0.25318072344264725,2024-03-29,"POLYGON ((4.5470501 11.049744, 4.5468794 11.0490338, 4.5473266 11.0488662, 4.5476599 11.0494966, 4.5470501 11.049744))"
449494736,Kebbi,Shanga,Kawara,No,farmland,0.15022184306220082,2024-03-29,"POLYGON ((4.5495707 11.0512443, 4.5487657 11.0552743, 4.5463671 11.0554578, 4.5465216 11.0531915, 4.5495707 11.0512443))"
449494737,Kebbi,Shanga,Kawara,No,farmland,0.16066391340891642,2024-03-29,"POLYGON ((4.5492129 11.0532952, 4.5503025 11.0500712, 4.5530914 11.0500952, 4.5530101 11.0534867, 4.5492129 11.0532952))"
449494738,Kebbi,Shanga,Kawara,No,farmland,0.17138590207047777,2024-03-29,"POLYGON ((4.5488389 11.0554019, 4.5498959 11.0534628, 4.5563844 11.0538937, 4.5560673 11.0556972, 4.5488389 11.0554019))"
449522644,Kebbi,Shanga,Kawara,No,farmland,0.1594624046494733,2024-03-29,"POLYGON ((4.5736443 11.0751741, 4.573315 11.0748549, 4.5736646 11.0744919, 4.5739817 11.0747592, 4.5736443 11.0751741))"
449522645,Kebbi,Shanga,Kawara,No,farmland,0.04913741731695718,2024-03-29,"POLYGON ((4.5740467 11.0746874, 4.5739166 11.0741966, 4.5743029 11.074061, 4.5744899 11.0742685, 4.5740467 11.0746874))"
449522646,Kebbi,Shanga,Kawara,No,farmland,0.0034436448614297353,2024-03-29,"POLYGON ((4.5754981 11.073267, 4.5751891 11.0727843, 4.5758925 11.0722337, 4.5762096 11.0725209, 4.5754981 11.073267))"
449522647,Kebbi,Shanga,Kawara,No,farmland,0.17922241993162505,2024-03-29,"POLYGON ((4.5762502 11.072497, 4.5759534 11.0722217, 4.5760795 11.0718905, 4.5765226 11.0721738, 4.5762502 11.072497))"
449522648,Kebbi,Shanga,Kawara,No,farmland,0.1737927033919824,2024-03-29,"POLYGON ((4.5765633 11.0721539, 4.5760917 11.0718706, 4.5770227 11.070913, 4.5773804 11.0711764, 4.5765633 11.0721539))"
449522655,Kebbi,Shanga,Kawara,No,farmland,-0.11119212541013489,2024-03-29,"POLYGON ((4.5752419 11.0735121, 4.5751719 11.0734479, 4.575403 11.0732142, 4.5754614 11.0732898, 4.5752419 11.0735121))"
449522656,Kebbi,Shanga,Kawara,No,farmland,-0.11555701856539694,2024-03-29,"POLYGON ((4.574971 11.0736404, 4.5745297 11.0739819, 4.5740627 11.0736427, 4.5744527 11.0734204, 4.574971 11.0736404))"
449529070,Kebbi,Shanga,Kawara,No,farmland,0.19124347576101738,2024-03-29,"POLYGON ((4.5639297 11.0824839, 4.5624726 11.0806416, 4.5625754 11.0790559, 4.5649337 11.0810632, 4.5639297 11.0824839))"
449529071,Kebbi,Shanga,Kawara,No,farmland,0.19571670110180556,2024-03-29,"POLYGON ((4.5632338 11.0827222, 4.5627201 11.0823785, 4.5628883 11.0821723, 4.5632712 11.082626, 4.5632338 11.0827222))"
449529072,Kebbi,Shanga,Kawara,No,farmland,0.1688055655596552,2024-03-29,"POLYGON ((4.5626311 11.0823819, 4.5620918 11.0826462, 4.5618912 11.0821146, 4.5623323 11.0820089, 4.5626311 11.0823819))"
449529091,Kebbi,Shanga,Kawara,No,farmland,0.19804749686903234,2024-03-29,"POLYGON ((4.5633991 11.0700597, 4.5630947 11.0678159, 4.5638946 11.0676353, 4.5643334 11.0696985, 4.5633991 11.0700597))"
449529092,Kebbi,Shanga,Kawara,No,farmland,0.20193666890813247,2024-03-29,"POLYGON ((4.5644396 11.0696568, 4.5638733 11.0666558, 4.564652 11.0665655, 4.5651758 11.0693095, 4.5644396 11.0696568))"
449529093,Kebbi,Shanga,Kawara,No,farmland,0.21411634504332897,2024-03-29,"POLYGON ((4.562939 11.0675797, 4.5630381 11.06676, 4.5637318 11.0667392, 4.5638663 11.0674755, 4.562939 11.0675797))"
449529094,Kebbi,Shanga,Kawara,No,farmland,0.16712191203771481,2024-03-29,"POLYGON ((4.5652961 11.0692539, 4.5651828 11.0686773, 4.5661384 11.0678784, 4.566464 11.0687537, 4.5652961 11.0692539))"
449529095,Kebbi,Shanga,Kawara,No,farmland,0.15985232238830646,2024-03-29,"POLYGON ((4.5650413 11.0686843, 4.5646638 11.0663828, 4.5660392 11.0665033, 4.5662021 11.0677812, 4.5650413 11.0686843))"
449529096,Kebbi,Shanga,Kawara,No,farmland,0.18794004201415698,2024-03-29,"POLYGON ((4.5666552 11.0687121, 4.5660818 11.0672949, 4.5660676 11.0665725, 4.5672214 11.0667739, 4.5666552 11.0687121))"
449529097,Kebbi,Shanga,Kawara,No,farmland,0.20700572879963808,2024-03-29,"POLYGON ((4.5677594 11.0681007, 4.5672639 11.0667183, 4.5692034 11.0660514, 4.569437 11.0663154, 4.5677594 11.0681007))"
449529099,Kebbi,Shanga,Kawara,No,farmland,0.16794707975758197,2024-03-29,"POLYGON ((4.5674692 11.066239, 4.5677028 11.0647663, 4.5684177 11.0649052, 4.5680496 11.0662529, 4.5674692 11.066239))"
449529100,Kebbi,Shanga,Kawara,No,farmland,0.1928154418952244,2024-03-29,"POLYGON ((4.5657042 11.0662993, 4.5657845 11.0658917, 4.5674267 11.0660514, 4.5673842 11.0663363, 4.5657042 11.0662993))"
449529101,Kebbi,Shanga,Kawara,No,farmland,0.1753301830533037,2024-03-29,"POLYGON ((4.5651545 11.0658639, 4.5652536 11.064676, 4.5667118 11.0649469, 4.5665773 11.0658847, 4.5651545 11.0658639))"
449529102,Kebbi,Shanga,Kawara,No,farmland,0.1804267499209166,2024-03-29,"POLYGON ((4.56754 11.0653915, 4.565289 11.0646274, 4.5655014 11.0634811, 4.5682195 11.0627725, 4.56754 11.0653915))"
449529103,Kebbi,Shanga,Kawara,No,farmland,0.2165446899969536,2024-03-29,"POLYGON ((4.5656374 11.0660998, 4.5653549 11.0661135, 4.5651027 11.0660586, 4.5651564 11.0658844, 4.5656374 11.0660998))"
449529104,Kebbi,Shanga,Kawara,No,farmland,0.19165785141050912,2024-03-29,"POLYGON ((4.5650021 11.0654631, 4.5649086 11.065898, 4.5638272 11.0659459, 4.5639492 11.0652995, 4.5650021 11.0654631))"
449529105,Kebbi,Shanga,Kawara,No,farmland,0.1875647989152429,2024-03-29,"POLYGON ((4.5637459 11.0662371, 4.563006 11.0661254, 4.5631605 11.0652796, 4.5638923 11.0653953, 4.5637459 11.0662371))"
449529106,Kebbi,Shanga,Kawara,No,farmland,0.14716174594555392,2024-03-29,"POLYGON ((4.5650794 11.0654551, 4.5639492 11.0652716, 4.5640712 11.0642302, 4.5652989 11.0644098, 4.5650794 11.0654551))"
449529107,Kebbi,Shanga,Kawara,No,farmland,0.1654774734814445,2024-03-29,"POLYGON ((4.5639045 11.0653634, 4.5631727 11.0652277, 4.5633109 11.0643898, 4.5639654 11.0645255, 4.5639045 11.0653634))"
449529108,Kebbi,Shanga,Kawara,No,farmland,0.17547189060993387,2024-03-29,"POLYGON ((4.5646606 11.0642741, 4.5641118 11.0641823, 4.5644167 11.0629375, 4.5649493 11.0632288, 4.5646606 11.0642741))"
449529109,Kebbi,Shanga,Kawara,No,farmland,0.17500237902762347,2024-03-29,"POLYGON ((4.5653355 11.0640467, 4.5646891 11.063931, 4.5649777 11.0632447, 4.5654737 11.0634721, 4.5653355 11.0640467))"
449529110,Kebbi,Shanga,Kawara,No,farmland,0.17051121063066488,2024-03-29,"POLYGON ((4.5639207 11.0642143, 4.5629084 11.0639589, 4.5630751 11.0635839, 4.5640508 11.063915, 4.5639207 11.0642143))"
449529111,Kebbi,Shanga,Kawara,No,farmland,0.1902896744087873,2024-03-29,"POLYGON ((4.563502 11.0628776, 4.5628718 11.063939, 4.5619937 11.0636277, 4.5628149 11.0624946, 4.563502 11.0628776))"
449529113,Kebbi,Shanga,Kawara,No,farmland,0.21945272608653857,2024-03-29,"POLYGON ((4.5629582 11.0661277, 4.5610877 11.0657311, 4.5616085 11.0642405, 4.563194 11.0648869, 4.5629582 11.0661277))"
449529114,Kebbi,Shanga,Kawara,No,farmland,0.19319837782371393,2024-03-29,"POLYGON ((4.5631924 11.0648392, 4.5616421 11.0641969, 4.5619747 11.0636704, 4.5633158 11.0642021, 4.5631924 11.0648392))"
449609555,Kebbi,Shanga,Kawara,No,farmland,0.166280355196165,2024-03-29,"POLYGON ((4.5623368 11.0683843, 4.5552389 11.0710699, 4.5606557 11.0656047, 4.5629314 11.0664038, 4.5623368 11.0683843))"
449610657,Kebbi,Shanga,Kawara,No,farmland,0.3383697486827711,2024-03-29,"POLYGON ((4.5560261 11.0845771, 4.5471213 11.0872365, 4.545655 11.0865354, 4.5482731 11.0843862, 4.5560261 11.0845771))"
449610659,Kebbi,Shanga,Kawara,No,farmland,0.10402397260273973,2024-03-29,"POLYGON ((4.556532 11.0848542, 4.5565534 11.0847647, 4.5571167 11.0849121, 4.5570952 11.0849963, 4.556532 11.0848542))"
450519733,Kebbi,Shanga,Kawara,No,farmland,0.25277506802003785,2024-03-29,"POLYGON ((4.539359 11.0844803, 4.5395692 11.082803, 4.5401576 11.0827434, 4.5409842 11.0842328, 4.539359 11.0844803))"
450519734,Kebbi,Shanga,Kawara,No,farmland,0.22132365996574568,2024-03-29,"POLYGON ((4.5448212 11.0855004, 4.5447086 11.0854741, 4.5444806 11.0848503, 4.5448561 11.0849056, 4.5448212 11.0855004))"
450519735,Kebbi,Shanga,Kawara,No,farmland,0.19467702370677356,2024-03-29,"POLYGON ((4.5452236 11.0857689, 4.545119 11.0852135, 4.545414 11.0851688, 4.5456402 11.0855611, 4.5452236 11.0857689))"
450523955,Kebbi,Shanga,Kawara,No,farmland,0.18706685141867874,2024-03-29,"POLYGON ((4.5594143 11.0813439, 4.5586204 11.080464, 4.5589006 11.0800928, 4.5597179 11.0808123, 4.5594143 11.0813439))"
450523957,Kebbi,Shanga,Kawara,No,farmland,0.15900700555919273,2024-03-29,"POLYGON ((4.5596432 11.0819718, 4.5597553 11.0808077, 4.5616559 11.0808993, 4.5620669 11.0827337, 4.5596432 11.0819718))"
450527400,Kebbi,Shanga,Kawara,No,farmland,0.28477077765101894,2024-03-29,"POLYGON ((4.5563755 11.0787631, 4.5556983 11.0790495, 4.5553154 11.0784285, 4.5558641 11.0782268, 4.5563755 11.0787631))"
450527401,Kebbi,Shanga,Kawara,No,farmland,0.27695417648584203,2024-03-29,"POLYGON ((4.557544 11.0789389, 4.5561861 11.0785, 4.5553608 11.0771076, 4.5566496 11.0764773, 4.557544 11.0789389))"
450527402,Kebbi,Shanga,Kawara,No,farmland,0.20306604556612404,2024-03-29,"POLYGON ((4.5602643 11.0776405, 4.558346 11.0788422, 4.5573197 11.0749799, 4.559153 11.0756051, 4.5602643 11.0776405))"
450527403,Kebbi,Shanga,Kawara,No,farmland,0.17648766834563978,2024-03-29,"POLYGON ((4.560505 11.075758, 4.5614786 11.0787978, 4.5602507 11.0805525, 4.5583479 11.0788891, 4.560505 11.075758))"
450527404,Kebbi,Shanga,Kawara,No,farmland,0.18963704261838807,2024-03-29,"POLYGON ((4.5611767 11.0796124, 4.5615254 11.0788069, 4.5617131 11.0788122, 4.5620243 11.079744, 4.5611767 11.0796124))"
450527405,Kebbi,Shanga,Kawara,No,farmland,0.2033846267949091,2024-03-29,"POLYGON ((4.5614037 11.0806197, 4.5612776 11.0802783, 4.5608666 11.0796046, 4.5621322 11.0798727, 4.5614037 11.0806197))"
450527406,Kebbi,Shanga,Kawara,No,farmland,0.20131940028092205,2024-03-29,"POLYGON ((4.5613056 11.080583, 4.5602782 11.0805693, 4.5607195 11.0794579, 4.5612542 11.0803631, 4.5613056 11.080583))"
450527407,Kebbi,Shanga,Kawara,No,farmland,0.18753642277808388,2024-03-29,"POLYGON ((4.5604362 11.0752164, 4.5595833 11.0753059, 4.559079 11.073537, 4.5599963 11.0740424, 4.5604362 11.0752164))"
450527408,Kebbi,Shanga,Kawara,No,farmland,0.14751524047166492,2024-03-29,"POLYGON ((4.560931 11.0756757, 4.560903 11.0748599, 4.562276 11.0744658, 4.5625375 11.0756757, 4.560931 11.0756757))"
450527409,Kebbi,Shanga,Kawara,No,farmland,0.1537365962760844,2024-03-29,"POLYGON ((4.5612126 11.0764443, 4.5613671 11.0757221, 4.5623388 11.0757102, 4.5623631 11.0763844, 4.5612126 11.0764443))"
450527410,Kebbi,Shanga,Kawara,No,farmland,0.20898253893181182,2024-03-29,"POLYGON ((4.5629974 11.0763804, 4.563522 11.0789654, 4.5623115 11.0793266, 4.5611842 11.0764842, 4.5629974 11.0763804))"
450579088,Kebbi,Shanga,Kawara,No,farmland,0.22607881905556923,2024-03-29,"POLYGON ((4.396143 11.0475971, 4.3964193 11.0455412, 4.3977071 11.0451179, 4.3970592 11.0475107, 4.396143 11.0475971))"
496966485,Kebbi,Shanga,Kawara,No,farmland,0.19315808622014402,2024-03-29,"POLYGON ((4.3986639 11.0362611, 4.3985586 11.035923, 4.3990786 11.0358353, 4.399136 11.036164, 4.3986639 11.0362611))"
496969313,Kebbi,Shanga,Kawara,No,farmland,0.1665650700657922,2024-03-29,"POLYGON ((4.3955225 11.0389111, 4.3953616 11.0369209, 4.3971265 11.0370104, 4.3970567 11.0387637, 4.3955225 11.0389111))"
496971363,Kebbi,Shanga,Kawara,No,farmland,0.20324988635783459,2024-03-29,"POLYGON ((4.4012843 11.0327322, 4.403657 11.0278088, 4.4071304 11.0281895, 4.4027007 11.0323869, 4.4012843 11.0327322))"
496972613,Kebbi,Shanga,Kawara,No,farmland,0.14708899386249225,2024-03-29,"POLYGON ((4.4092758 11.035923, 4.4091336 11.035665, 4.4094957 11.0356124, 4.4095654 11.0358519, 4.4092758 11.035923))"
496973367,Kebbi,Shanga,Kawara,No,farmland,0.171875,2024-03-29,"POLYGON ((4.4104984 11.0354784, 4.4103453 11.0350557, 4.4106132 11.0350056, 4.4106674 11.0354408, 4.4104984 11.0354784))"
496973904,Kebbi,Shanga,Kawara,No,farmland,0.15358970605393574,2024-03-29,"POLYGON ((4.4092433 11.0477769, 4.409304 11.0464143, 4.4109806 11.0463175, 4.4102523 11.0477323, 4.4092433 11.0477769))"
444984482,Niger,Borgu,Nasarawa,No,farmland,0.18835963147239249,2024-03-29,"POLYGON ((4.4689436 10.47248, 4.467636 10.4831337, 4.4532933 10.4789636, 4.455494 10.4700186, 4.4689436 10.47248))"
444984824,Niger,Borgu,Nasarawa,No,farmland,0.19185240100689696,2024-03-29,"POLYGON ((4.4681622 10.4832587, 4.4735135 10.4797229, 4.4766138 10.4815047, 4.4758777 10.4836485, 4.4681622 10.4832587))"
444988444,Niger,Borgu,Nasarawa,No,farmland,0.1918360796826303,2024-03-29,"POLYGON ((4.4583043 10.4827128, 4.4737542 10.4838991, 4.4745186 10.4854581, 4.4679499 10.4913603, 4.4583043 10.4827128))"
444988912,Niger,Borgu,Nasarawa,No,farmland,0.22521418884370592,2024-03-29,"POLYGON ((4.4555107 10.4693362, 4.4598981 10.4436913, 4.4662943 10.4650945, 4.4648154 10.4673002, 4.4555107 10.4693362))"
445398573,Niger,Agwara,Agwata,No,farmland,0.3712196459388106,2024-03-29,"POLYGON ((4.6945097 10.779166, 4.6946175 10.7786242, 4.6949719 10.7786787, 4.6949595 10.7791751, 4.6945097 10.779166))"
445398574,Niger,Agwara,Agwata,No,farmland,0.19117542877112115,2024-03-29,"POLYGON ((4.6936439 10.7786393, 4.693647 10.7784396, 4.6939921 10.7784093, 4.6939613 10.778715, 4.6936439 10.7786393))"
